<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
1995.04.27	1.42660	1.43110	1.41730	1.41870	1971	0	50
1995.04.28	1.41780	1.42400	1.40190	1.40860	3501	0	50
1995.05.01	1.40870	1.40980	1.40180	1.40740	1471	0	50
1995.05.02	1.40730	1.42350	1.40570	1.41960	2331	0	50
1995.05.03	1.41970	1.42770	1.41830	1.42340	1511	0	50
1995.05.04	1.42310	1.43120	1.41960	1.42590	2041	0	50
1995.05.05	1.42660	1.43480	1.42090	1.42440	2561	0	50
1995.05.08	1.42500	1.43580	1.42380	1.43140	1761	0	50
1995.05.09	1.43110	1.43370	1.41480	1.41860	2531	0	50
1995.05.10	1.41880	1.41970	1.40380	1.40760	2061	0	50
1995.05.11	1.40750	1.40910	1.35990	1.36340	5431	0	50
1995.05.12	1.36330	1.36450	1.34280	1.34820	2831	0	50
1995.05.15	1.34830	1.36440	1.34340	1.36290	2741	0	50
1995.05.16	1.36230	1.36940	1.34540	1.35660	4231	0	50
