<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
1996.07.21	1.31110	1.32800	1.30850	1.32000	8575	0	50
1996.07.28	1.32000	1.33530	1.31660	1.32510	6075	0	50
1996.08.04	1.32510	1.32910	1.31400	1.32610	5825	0	50
1996.08.11	1.32620	1.32760	1.30850	1.31040	4885	0	50
1996.08.18	1.31040	1.32450	1.30720	1.32420	5835	0	50
1996.08.25	1.32410	1.32720	1.31770	1.31890	5265	0	50
1996.09.01	1.31890	1.32270	1.30920	1.31110	5625	0	50
1996.09.08	1.31110	1.31350	1.28930	1.29210	7015	0	50
1996.09.15	1.29200	1.29940	1.28430	1.29000	6265	0	50
1996.09.22	1.28900	1.30350	1.28160	1.28290	6055	0	50
1996.09.29	1.28280	1.28590	1.27340	1.27670	4985	0	50
1996.10.06	1.27640	1.28310	1.27580	1.27790	4295	0	50
1996.10.13	1.27800	1.28020	1.26580	1.26800	5295	0	50
1996.10.20	1.26970	1.29000	1.26710	1.28600	6175	0	50
1996.10.27	1.28420	1.29930	1.28240	1.29230	6675	0	50
1996.11.03	1.29350	1.30350	1.28110	1.29290	9675	0	50
1996.11.10	1.30190	1.31380	1.29350	1.29590	7955	0	50
1996.11.17	1.29710	1.30880	1.29070	1.29700	7175	0	50
1996.11.24	1.29720	1.29750	1.27030	1.27040	6035	0	50
1996.12.01	1.27170	1.28270	1.24240	1.26390	16825	0	50
1996.12.08	1.26220	1.27470	1.25490	1.25600	7695	0	50
1996.12.15	1.25560	1.26860	1.25170	1.26050	6235	0	50
1996.12.22	1.26100	1.26170	1.25410	1.25910	3395	0	50
1996.12.29	1.25910	1.27320	1.24700	1.24790	7024	0	50
1997.01.05	1.24630	1.25870	1.23170	1.23350	12285	0	50
1997.01.12	1.23350	1.23700	1.20750	1.20910	7945	0	50
1997.01.19	1.20910	1.21160	1.18840	1.20080	9665	0	50
1997.01.26	1.19920	1.20030	1.18050	1.19480	9915	0	50
1997.02.02	1.19240	1.19510	1.16730	1.17640	7895	0	50
1997.02.09	1.18840	1.18980	1.15510	1.15870	7975	0	50
1997.02.16	1.15560	1.16390	1.14560	1.15800	8375	0	50
1997.02.23	1.15940	1.17270	1.15350	1.15720	8315	0	50
1997.03.02	1.15500	1.15790	1.13640	1.14130	5945	0	50
1997.03.09	1.13990	1.15720	1.13980	1.15460	7425	0	50
1997.03.16	1.15420	1.17060	1.15280	1.15990	8235	0	50
1997.03.23	1.15910	1.17010	1.15220	1.16420	6285	0	50
1997.03.30	1.16430	1.17680	1.15920	1.15990	7895	0	50
1997.04.06	1.15890	1.16070	1.13220	1.13610	7295	0	50
1997.04.13	1.13630	1.14380	1.12600	1.14290	5465	0	50
1997.04.20	1.14400	1.15330	1.13090	1.13200	6605	0	50
1997.04.27	1.13300	1.13940	1.12440	1.13080	6505	0	50
1997.05.04	1.13150	1.16230	1.12730	1.15910	6945	0	50
1997.05.11	1.16020	1.17280	1.14440	1.15540	11445	0	50
1997.05.18	1.15580	1.16980	1.14260	1.15490	9495	0	50
1997.05.25	1.16210	1.16580	1.14400	1.14540	7885	0	50
1997.06.01	1.14560	1.14600	1.12270	1.13390	7585	0	50
1997.06.08	1.13340	1.14890	1.12350	1.12530	7255	0	50
1997.06.15	1.12620	1.13660	1.12450	1.13100	6395	0	50
1997.06.22	1.12910	1.14040	1.12370	1.12380	5485	0	50
1997.06.29	1.12400	1.12700	1.11180	1.11540	5735	0	50
1997.07.06	1.11320	1.12250	1.09590	1.09820	7675	0	50
1997.07.13	1.09690	1.10110	1.08410	1.09110	9555	0	50
1997.07.20	1.09280	1.09480	1.06280	1.06410	7115	0	50
1997.07.27	1.06400	1.07030	1.04750	1.05010	7255	0	50
1997.08.03	1.04940	1.06340	1.03440	1.05930	9675	0	50
1997.08.10	1.05940	1.07720	1.04540	1.07530	9615	0	50
1997.08.17	1.07790	1.08350	1.05200	1.07450	9265	0	50
1997.08.24	1.07620	1.09470	1.07110	1.08190	10745	0	50
1997.08.31	1.07880	1.08990	1.06310	1.08460	9115	0	50
1997.09.07	1.08460	1.10590	1.07610	1.10410	8565	0	50
1997.09.14	1.09950	1.11390	1.09680	1.10160	8075	0	50
1997.09.21	1.10180	1.11930	1.08590	1.11130	9905	0	50
1997.09.28	1.11100	1.11630	1.09940	1.11320	7875	0	50
1997.10.05	1.11320	1.12850	1.10850	1.11720	9075	0	50
1997.10.12	1.11690	1.12240	1.10170	1.10320	6395	0	50
1997.10.19	1.10200	1.10870	1.09130	1.10190	8205	0	50
1997.10.26	1.10280	1.14400	1.10270	1.13340	11275	0	50
1997.11.02	1.13400	1.15040	1.12200	1.14510	8785	0	50
1997.11.09	1.14560	1.15370	1.12730	1.13020	8955	0	50
1997.11.16	1.12940	1.13450	1.11680	1.12530	6895	0	50
1997.11.23	1.12550	1.13090	1.10570	1.10910	6515	0	50
1997.11.30	1.10970	1.11030	1.09530	1.09760	6005	0	50
1997.12.07	1.09700	1.11250	1.08930	1.09970	6855	0	50
1997.12.14	1.10090	1.11120	1.09570	1.10130	7765	0	50
1997.12.21	1.10060	1.10460	1.09440	1.10270	3245	0	50
1997.12.28	1.10390	1.10460	1.08260	1.08510	3385	0	50
1998.01.04	1.08570	1.08870	1.06410	1.07350	981	0	50
1998.01.11	1.07270	1.08000	1.06590	1.06650	726	0	50
1998.01.18	1.06740	1.10310	1.06080	1.10030	841	0	50
1998.01.25	1.10640	1.11580	1.06570	1.06860	1055	0	50
1998.02.01	1.06720	1.09620	1.06460	1.08060	868	0	50
1998.02.08	1.07960	1.08470	1.07050	1.07610	644	0	50
1998.02.15	1.07600	1.07900	1.06910	1.07460	611	0	50
1998.02.22	1.07610	1.09240	1.06990	1.07670	889	0	50
1998.03.01	1.07780	1.09510	1.07300	1.08020	996	0	50
1998.03.08	1.07540	1.09620	1.07350	1.09210	780	0	50
1998.03.15	1.09200	1.09620	1.08080	1.08550	664	0	50
1998.03.22	1.08440	1.09330	1.08120	1.08760	624	0	50
1998.03.29	1.08660	1.08770	1.07000	1.07520	649	0	50
1998.04.05	1.07700	1.09650	1.07530	1.08870	619	0	50
1998.04.12	1.08450	1.10520	1.08380	1.09790	788	0	50
1998.04.19	1.09500	1.11010	1.09280	1.10360	736	0	50
1998.04.26	1.10200	1.11400	1.09500	1.10920	789	0	50
1998.05.03	1.10650	1.12070	1.10390	1.11280	697	0	50
1998.05.10	1.11250	1.11700	1.10120	1.10350	722	0	50
1998.05.17	1.10300	1.12160	1.09930	1.11850	557	0	50
1998.05.24	1.11700	1.11950	1.09910	1.10340	955	0	50
1998.05.31	1.10100	1.11880	1.10100	1.11100	575	0	50
1998.06.07	1.10900	1.11230	1.08940	1.09420	680	0	50
1998.06.14	1.09250	1.11100	1.08600	1.10670	816	0	50
1998.06.21	1.10500	1.10700	1.09100	1.09470	795	0	50
1998.06.28	1.09300	1.09940	1.08470	1.08850	690	0	50
1998.07.05	1.08700	1.09580	1.07900	1.08930	645	0	50
1998.07.12	1.08750	1.10970	1.08700	1.10750	630	0	50
1998.07.19	1.10600	1.11240	1.09940	1.10960	603	0	50
1998.07.26	1.10910	1.11780	1.10350	1.11000	727	0	50
1998.08.02	1.10800	1.11740	1.10030	1.10770	760	0	50
1998.08.09	1.10500	1.11360	1.09230	1.09520	785	0	50
1998.08.16	1.09190	1.10230	1.08760	1.09890	709	0	50
1998.08.23	1.09550	1.12430	1.08950	1.12300	834	0	50
1998.08.30	1.11490	1.14780	1.10920	1.13860	1275	0	50
1998.09.06	1.14000	1.17350	1.12830	1.15960	1173	0	50
1998.09.13	1.15550	1.17300	1.14850	1.15930	1101	0	50
1998.09.20	1.16100	1.18400	1.15680	1.17130	1139	0	50
1998.09.27	1.17300	1.20820	1.16450	1.19620	1045	0	50
1998.10.04	1.20150	1.24010	1.19670	1.21330	1619	0	50
1998.10.11	1.21150	1.22500	1.19580	1.21720	1258	0	50
1998.10.18	1.21500	1.22090	1.18800	1.20020	1104	0	50
1998.10.25	1.19400	1.19810	1.18040	1.19020	903	0	50
1998.11.01	1.19050	1.19430	1.17180	1.17460	873	0	50
1998.11.08	1.17300	1.17650	1.15820	1.16830	908	0	50
1998.11.15	1.16800	1.18600	1.16030	1.16240	977	0	50
1998.11.22	1.16050	1.16350	1.14550	1.14900	836	0	50
1998.11.29	1.14800	1.18100	1.14800	1.17280	1104	0	50
1998.12.06	1.17150	1.19330	1.16600	1.19270	683	0	50
1998.12.13	1.19150	1.19670	1.17130	1.18120	1044	0	50
1998.12.20	1.18200	1.18600	1.16630	1.16810	673	0	50
1998.12.27	1.16620	1.17790	1.16320	1.17240	576	0	50
1999.01.03	1.18010	1.18620	1.15330	1.15850	25948	0	50
1999.01.10	1.15750	1.17900	1.14470	1.15630	30962	0	50
1999.01.17	1.15650	1.16420	1.15390	1.15870	27718	0	50
1999.01.24	1.15790	1.16080	1.13420	1.13670	28542	0	50
1999.01.31	1.13830	1.13970	1.12470	1.12600	28182	0	50
1999.02.07	1.12620	1.13600	1.12140	1.13060	24095	0	50
1999.02.14	1.12990	1.13040	1.10550	1.10580	22643	0	50
1999.02.21	1.10520	1.10790	1.09260	1.10250	25343	0	50
1999.02.28	1.09820	1.10250	1.07860	1.08180	25532	0	50
1999.03.07	1.08210	1.10570	1.07980	1.09050	27398	0	50
1999.03.14	1.09090	1.10700	1.08190	1.08890	25560	0	50
1999.03.21	1.09090	1.09620	1.07150	1.07650	25576	0	50
1999.03.28	1.07520	1.08230	1.06800	1.07940	20930	0	50
1999.04.04	1.07950	1.08840	1.07030	1.07940	25250	0	50
1999.04.11	1.08220	1.08790	1.06290	1.07020	24128	0	50
1999.04.18	1.06760	1.07030	1.05600	1.06080	25168	0	50
1999.04.25	1.06050	1.07000	1.05470	1.05750	25475	0	50
1999.05.02	1.05860	1.08270	1.05510	1.07580	26177	0	50
1999.05.09	1.07300	1.08330	1.06020	1.06570	31240	0	50
1999.05.16	1.06750	1.07140	1.05440	1.05910	28052	0	50
1999.05.23	1.05620	1.06470	1.03970	1.04290	30043	0	50
1999.05.30	1.04560	1.04870	1.02700	1.03760	32295	0	50
1999.06.06	1.03590	1.05590	1.02600	1.05130	31422	0	50
1999.06.13	1.05070	1.05080	1.02880	1.04000	29347	0	50
1999.06.20	1.03830	1.04770	1.02700	1.04290	29735	0	50
1999.06.27	1.03970	1.04390	1.02100	1.02500	33570	0	50
1999.07.04	1.02480	1.02710	1.01470	1.02000	28669	0	50
1999.07.11	1.01950	1.02520	1.01070	1.02010	30107	0	50
1999.07.18	1.01860	1.05700	1.01220	1.05240	29866	0	50
1999.07.25	1.05210	1.07460	1.05160	1.07140	31531	0	50
1999.08.01	1.06990	1.08270	1.06250	1.07350	32612	0	50
1999.08.08	1.07250	1.07660	1.05590	1.05670	28632	0	50
1999.08.15	1.05760	1.06950	1.04590	1.06750	30019	0	50
1999.08.22	1.06710	1.06800	1.03980	1.04650	30355	0	50
1999.08.29	1.04790	1.07290	1.04350	1.06130	28544	0	50
1999.09.05	1.05780	1.06450	1.03490	1.03680	33538	0	50
1999.09.12	1.03570	1.04710	1.02860	1.04250	35853	0	50
1999.09.19	1.04130	1.05430	1.03490	1.04300	31678	0	50
1999.09.26	1.04360	1.07670	1.03940	1.07300	30697	0	50
1999.10.03	1.07140	1.07790	1.06020	1.06310	32492	0	50
1999.10.10	1.06160	1.09150	1.06080	1.08780	35098	0	50
1999.10.17	1.08980	1.09040	1.06530	1.06930	33906	0	50
1999.10.24	1.06900	1.07050	1.04310	1.05270	34473	0	50
1999.10.31	1.05510	1.05940	1.03440	1.04440	36041	0	50
1999.11.07	1.04440	1.04630	1.02890	1.03190	33633	0	50
1999.11.14	1.03300	1.04450	1.02450	1.03100	32805	0	50
1999.11.21	1.03030	1.03410	1.00800	1.01720	32406	0	50
1999.11.28	1.01570	1.02030	0.99930	1.00310	36092	0	50
1999.12.05	1.00250	1.02970	0.99910	1.01370	29070	0	50
1999.12.12	1.01390	1.02470	1.00110	1.00770	26721	0	50
1999.12.19	1.00840	1.01780	1.00410	1.01310	30754	0	50
1999.12.26	1.01270	1.01600	1.00170	1.00620	24552	0	50
2000.01.02	1.00730	1.04150	1.00540	1.02980	33463	0	50
2000.01.09	1.02860	1.03700	1.01140	1.01220	32063	0	50
2000.01.16	1.01290	1.01930	1.00500	1.00870	33260	0	50
2000.01.23	1.00280	1.00960	0.97360	0.97490	33667	0	50
2000.01.30	0.97730	0.99470	0.96670	0.98400	34912	0	50
2000.02.06	0.98320	0.99710	0.97540	0.98840	33364	0	50
2000.02.13	0.98770	0.99580	0.97630	0.98450	30764	0	50
2000.02.20	0.98540	1.00890	0.97220	0.97460	30570	0	50
2000.02.27	0.97280	0.98720	0.94010	0.96070	37397	0	50
2000.03.05	0.95670	0.96980	0.95210	0.96390	35087	0	50
2000.03.12	0.96270	0.97400	0.95900	0.97290	33358	0	50
2000.03.19	0.97250	0.97850	0.95730	0.97850	33031	0	50
2000.03.26	0.97740	0.97900	0.94780	0.95520	35143	0	50
2000.04.02	0.95620	0.97490	0.95020	0.95450	33245	0	50
2000.04.09	0.95480	0.96490	0.95100	0.96280	35422	0	50
2000.04.16	0.96480	0.96790	0.93530	0.93830	31168	0	50
2000.04.23	0.93820	0.94510	0.90300	0.91170	31154	0	50
2000.04.30	0.91200	0.91750	0.88470	0.89690	31562	0	50
2000.05.07	0.89650	0.92010	0.89140	0.91850	34255	0	50
2000.05.14	0.91790	0.91900	0.88440	0.89700	31144	0	50
2000.05.21	0.89740	0.93360	0.89520	0.93150	33390	0	50
2000.05.28	0.93280	0.94980	0.92380	0.94580	30688	0	50
2000.06.04	0.94570	0.97000	0.94110	0.95330	32686	0	50
2000.06.11	0.95370	0.96600	0.94900	0.96430	29981	0	50
2000.06.18	0.96370	0.96930	0.93380	0.93620	31295	0	50
2000.06.25	0.93620	0.96030	0.92960	0.95230	30959	0	50
2000.07.02	0.95240	0.95990	0.94580	0.94790	30532	0	50
2000.07.09	0.94850	0.95660	0.93170	0.93830	30886	0	50
2000.07.16	0.93840	0.94010	0.91920	0.93620	31064	0	50
2000.07.23	0.93640	0.94500	0.92210	0.92250	29544	0	50
2000.07.30	0.92380	0.92940	0.89980	0.90810	29282	0	50
2000.08.06	0.90730	0.91400	0.89630	0.90360	28473	0	50
2000.08.13	0.90390	0.91840	0.90000	0.90680	29749	0	50
2000.08.20	0.90700	0.90790	0.89090	0.90220	30205	0	50
2000.08.27	0.90240	0.90450	0.88410	0.90030	27946	0	50
2000.09.03	0.90020	0.90400	0.86350	0.86650	33063	0	50
2000.09.10	0.86410	0.87250	0.85220	0.85220	36644	0	50
2000.09.17	0.85210	0.90080	0.84390	0.87650	35145	0	50
2000.09.24	0.87970	0.88860	0.87120	0.88420	33169	0	50
2000.10.01	0.88410	0.88580	0.86650	0.86820	28685	0	50
2000.10.08	0.86850	0.87680	0.85280	0.85640	29988	0	50
2000.10.15	0.85570	0.85730	0.83260	0.84200	34255	0	50
2000.10.22	0.84150	0.84430	0.82270	0.83870	35857	0	50
2000.10.29	0.84110	0.87960	0.83830	0.86740	39867	0	50
2000.11.05	0.86620	0.87320	0.85160	0.86060	40228	0	50
2000.11.12	0.86210	0.86650	0.84720	0.84780	35445	0	50
2000.11.19	0.84880	0.85360	0.83720	0.83810	34716	0	50
2000.11.26	0.83940	0.87980	0.83870	0.87920	37044	0	50
2000.12.03	0.87870	0.89760	0.87540	0.88780	41089	0	50
2000.12.10	0.88130	0.90020	0.87150	0.89570	40485	0	50
2000.12.17	0.89460	0.92620	0.88790	0.92320	41809	0	50
2000.12.24	0.92300	0.94300	0.91970	0.94240	31570	0	50
2000.12.31	0.94210	0.95960	0.92620	0.95750	35878	0	50
2001.01.07	0.95840	0.95920	0.93620	0.95190	41008	0	50
2001.01.14	0.95240	0.95270	0.92880	0.93420	39694	0	50
2001.01.21	0.93470	0.94520	0.91150	0.92460	40090	0	50
2001.01.28	0.92390	0.94450	0.91430	0.93620	38775	0	50
2001.02.04	0.93530	0.94410	0.91320	0.92430	39818	0	50
2001.02.11	0.92550	0.93310	0.90260	0.91480	37124	0	50
2001.02.18	0.91310	0.92410	0.90140	0.91930	40286	0	50
2001.02.25	0.91740	0.93820	0.90770	0.93630	40424	0	50
2001.03.04	0.93640	0.93750	0.92520	0.93310	37297	0	50
2001.03.11	0.93210	0.93440	0.89150	0.89700	48195	0	50
2001.03.18	0.89700	0.91270	0.88340	0.88900	43034	0	50
2001.03.25	0.88970	0.89930	0.87490	0.87550	43512	0	50
2001.04.01	0.87430	0.90930	0.87320	0.90400	44657	0	50
2001.04.08	0.90420	0.90500	0.88090	0.88820	41036	0	50
2001.04.15	0.88860	0.90480	0.87060	0.90290	42739	0	50
2001.04.22	0.90150	0.90830	0.88870	0.89220	43840	0	50
2001.04.29	0.89140	0.90090	0.88500	0.89260	41728	0	50
2001.05.06	0.89260	0.89370	0.87360	0.87520	41612	0	50
2001.05.13	0.87600	0.88810	0.87250	0.88170	41088	0	50
2001.05.20	0.87990	0.88200	0.84940	0.86140	41961	0	50
2001.05.27	0.86020	0.86140	0.84310	0.84810	39544	0	50
2001.06.03	0.84680	0.85690	0.84240	0.85080	38215	0	50
2001.06.10	0.85000	0.86740	0.84100	0.86150	38669	0	50
2001.06.17	0.86290	0.86440	0.84950	0.85760	38442	0	50
2001.06.24	0.85680	0.86610	0.84300	0.84970	42954	0	50
2001.07.01	0.85030	0.85090	0.83460	0.84800	47585	0	50
2001.07.08	0.84690	0.86440	0.84440	0.85450	43451	0	50
2001.07.15	0.85400	0.87880	0.84880	0.87140	44133	0	50
2001.07.22	0.87050	0.88250	0.86490	0.87760	44682	0	50
2001.07.29	0.87770	0.88780	0.87210	0.88430	43319	0	50
2001.08.05	0.88300	0.89620	0.87370	0.89300	42225	0	50
2001.08.12	0.89370	0.92020	0.89200	0.91810	46829	0	50
2001.08.19	0.91760	0.92410	0.90760	0.91480	45703	0	50
2001.08.26	0.91450	0.92000	0.90260	0.91250	45714	0	50
2001.09.02	0.90940	0.91050	0.88240	0.90760	46119	0	50
2001.09.09	0.90600	0.92510	0.89540	0.92050	49119	0	50
2001.09.16	0.92360	0.93350	0.90840	0.91440	47596	0	50
2001.09.23	0.91340	0.92500	0.90780	0.91140	45489	0	50
2001.09.30	0.91030	0.92350	0.90590	0.91870	46436	0	50
2001.10.07	0.91910	0.92460	0.89890	0.91130	43456	0	50
2001.10.14	0.91170	0.91410	0.89650	0.89900	43817	0	50
2001.10.21	0.89850	0.90040	0.88670	0.89230	42273	0	50
2001.10.28	0.89220	0.91210	0.89210	0.90400	44989	0	50
2001.11.04	0.90150	0.90490	0.88880	0.89340	44710	0	50
2001.11.11	0.89440	0.90160	0.87700	0.88430	42772	0	50
2001.11.18	0.88430	0.88550	0.87350	0.87820	42389	0	50
2001.11.25	0.87780	0.89830	0.87690	0.89560	44966	0	50
2001.12.02	0.89560	0.89700	0.88460	0.89180	46388	0	50
2001.12.09	0.88940	0.90550	0.88400	0.90260	45216	0	50
2001.12.16	0.90350	0.90830	0.88540	0.88890	50169	0	50
2001.12.23	0.88880	0.89100	0.87410	0.88530	39164	0	50
2001.12.30	0.88410	0.90690	0.88240	0.89480	38595	0	50
2002.01.06	0.89500	0.89980	0.88640	0.89220	46661	0	50
2002.01.13	0.89450	0.89560	0.87930	0.88450	47193	0	50
2002.01.20	0.88400	0.88920	0.86310	0.86440	47052	0	50
2002.01.27	0.86450	0.86770	0.85620	0.86220	46799	0	50
2002.02.03	0.86150	0.87560	0.86050	0.87220	42645	0	50
2002.02.10	0.87080	0.88030	0.86800	0.87300	42795	0	50
2002.02.17	0.87320	0.87850	0.86630	0.87520	41263	0	50
2002.02.24	0.87530	0.87590	0.86150	0.86580	43802	0	50
2002.03.03	0.86470	0.88430	0.86310	0.87340	45750	0	50
2002.03.10	0.87370	0.88700	0.87030	0.88300	43020	0	50
2002.03.17	0.88120	0.88620	0.87490	0.87800	42667	0	50
2002.03.24	0.87730	0.87980	0.86980	0.87190	40958	0	50
2002.03.31	0.87160	0.88590	0.87140	0.87850	42081	0	50
2002.04.07	0.87910	0.88500	0.87330	0.88090	42942	0	50
2002.04.14	0.87970	0.89290	0.87880	0.89220	42605	0	50
2002.04.21	0.88940	0.90260	0.88580	0.90150	40799	0	50
2002.04.28	0.90130	0.91780	0.89880	0.91730	40893	0	50
2002.05.05	0.91640	0.91930	0.90360	0.91400	43174	0	50
2002.05.12	0.91290	0.92240	0.89940	0.92110	44283	0	50
2002.05.19	0.92060	0.92800	0.91610	0.92030	46344	0	50
2002.05.26	0.92050	0.94160	0.91820	0.93370	45189	0	50
2002.06.02	0.93300	0.94900	0.93020	0.94260	46182	0	50
2002.06.09	0.94310	0.95240	0.93870	0.94540	44902	0	50
2002.06.16	0.94510	0.97220	0.94110	0.97050	45192	0	50
2002.06.23	0.96990	0.99920	0.96610	0.99110	51464	0	50
2002.06.30	0.99140	0.99730	0.97140	0.97300	45889	0	50
2002.07.07	0.97450	0.99710	0.97410	0.99060	49424	0	50
2002.07.14	0.99160	1.02100	0.99130	1.01170	52126	0	50
2002.07.21	1.01120	1.01350	0.98440	0.98590	51230	0	50
2002.07.28	0.98730	0.99190	0.97260	0.98590	49673	0	50
2002.08.04	0.98650	0.98760	0.96210	0.96980	50494	0	50
2002.08.11	0.97020	0.98940	0.96890	0.98700	47971	0	50
2002.08.18	0.98440	0.98730	0.96640	0.97240	44859	0	50
2002.08.25	0.97320	0.98880	0.96840	0.98150	42330	0	50
2002.09.01	0.98240	0.99930	0.97960	0.98080	45369	0	50
2002.09.08	0.98170	0.98440	0.96980	0.97130	47696	0	50
2002.09.15	0.97080	0.98780	0.96080	0.98260	50436	0	50
2002.09.22	0.98080	0.98590	0.97270	0.97920	46909	0	50
2002.09.29	0.98110	0.99120	0.97810	0.97940	43960	0	50
2002.10.06	0.97880	0.99310	0.97650	0.98750	44740	0	50
2002.10.13	0.98740	0.98950	0.96970	0.97250	45825	0	50
2002.10.20	0.97220	0.98030	0.96870	0.97630	43268	0	50
2002.10.27	0.97620	1.00060	0.97250	0.99660	45322	0	50
2002.11.03	0.99640	1.01540	0.99310	1.01340	45491	0	50
2002.11.10	1.01270	1.01730	1.00100	1.00980	47382	0	50
2002.11.17	1.01020	1.01430	0.99610	0.99690	46443	0	50
2002.11.24	0.99680	0.99710	0.98770	0.99380	42655	0	50
2002.12.01	0.99280	1.01290	0.98600	1.00910	46152	0	50
2002.12.08	1.01010	1.02620	1.00590	1.02420	45639	0	50
2002.12.15	1.02300	1.03350	1.01940	1.02740	48604	0	50
2002.12.22	1.02640	1.04470	1.02180	1.04430	35929	0	50
2002.12.29	1.04190	1.05070	1.03350	1.04280	35322	0	50
2003.01.05	1.04200	1.05880	1.03590	1.05730	47420	0	50
2003.01.12	1.05790	1.06820	1.05020	1.06730	48256	0	50
2003.01.19	1.06580	1.08570	1.06310	1.08310	53514	0	50
2003.01.26	1.08390	1.09100	1.07220	1.07710	50827	0	50
2003.02.02	1.07890	1.09380	1.06910	1.08210	50529	0	50
2003.02.09	1.08170	1.08610	1.06640	1.07930	50127	0	50
2003.02.16	1.07730	1.08500	1.06640	1.07670	48629	0	50
2003.02.23	1.07230	1.08390	1.07060	1.08060	48155	0	50
2003.03.02	1.07790	1.10690	1.07680	1.10070	49946	0	50
2003.03.09	1.10060	1.10870	1.06910	1.07480	49181	0	50
2003.03.16	1.07830	1.08450	1.05020	1.05290	53604	0	50
2003.03.23	1.05860	1.08050	1.05660	1.07810	50015	0	50
2003.03.30	1.07970	1.09610	1.06840	1.07340	51703	0	50
2003.04.06	1.06720	1.08320	1.05590	1.07560	50288	0	50
2003.04.13	1.07450	1.09770	1.07170	1.08790	45944	0	50
2003.04.20	1.08980	1.10510	1.08210	1.10370	45140	0	50
2003.04.27	1.10370	1.12880	1.09300	1.12300	47545	0	50
2003.05.04	1.12270	1.15410	1.12040	1.14890	66169	0	50
2003.05.11	1.15310	1.16290	1.13710	1.15970	56522	0	50
2003.05.18	1.16730	1.18460	1.16020	1.18420	55075	0	50
2003.05.25	1.18320	1.19310	1.16910	1.17850	53182	0	50
2003.06.01	1.17200	1.18900	1.16310	1.17010	56733	0	50
2003.06.08	1.17080	1.18820	1.16590	1.18740	54384	0	50
2003.06.15	1.18760	1.19320	1.15520	1.16050	52939	0	50
2003.06.22	1.15790	1.16250	1.13990	1.14250	53386	0	50
2003.06.29	1.14300	1.16130	1.14000	1.14940	47470	0	50
2003.07.06	1.14800	1.14840	1.12580	1.12810	56653	0	50
2003.07.13	1.12890	1.13410	1.11120	1.12720	56358	0	50
2003.07.20	1.12500	1.15530	1.12420	1.15130	54090	0	50
2003.07.27	1.14970	1.15430	1.11340	1.12760	54554	0	50
2003.08.03	1.12840	1.14300	1.12610	1.13070	50976	0	50
2003.08.10	1.13060	1.13830	1.12180	1.12640	50252	0	50
2003.08.17	1.12670	1.12720	1.08350	1.08870	48984	0	50
2003.08.24	1.08690	1.10000	1.07880	1.09850	50857	0	50
2003.08.31	1.09900	1.11140	1.07620	1.11120	52090	0	50
2003.09.07	1.10980	1.13270	1.10470	1.12920	51185	0	50
2003.09.14	1.12620	1.13940	1.11380	1.13840	49094	0	50
2003.09.21	1.14520	1.15370	1.14140	1.14780	51682	0	50
2003.09.28	1.14590	1.17710	1.13940	1.15820	54817	0	50
2003.10.05	1.15740	1.18650	1.15310	1.17990	52276	0	50
2003.10.12	1.18090	1.18190	1.15440	1.16790	53381	0	50
2003.10.19	1.17040	1.18600	1.16020	1.17860	52577	0	50
2003.10.26	1.17730	1.17870	1.15630	1.15860	52333	0	50
2003.11.02	1.15820	1.16230	1.13760	1.15200	48382	0	50
2003.11.09	1.15030	1.18060	1.14440	1.17840	51040	0	50
2003.11.16	1.18140	1.19810	1.17240	1.19250	54121	0	50
2003.11.23	1.19120	1.20190	1.17540	1.19980	49428	0	50
2003.11.30	1.19880	1.21880	1.19350	1.21880	54802	0	50
2003.12.07	1.21670	1.23090	1.21140	1.22760	53705	0	50
2003.12.14	1.21330	1.24430	1.21320	1.23820	54303	0	50
2003.12.21	1.23820	1.24730	1.23500	1.24220	38690	0	50
2003.12.28	1.24330	1.26490	1.24260	1.25960	38737	0	40
2004.01.04	1.26090	1.28700	1.25600	1.28200	55433	0	40
2004.01.11	1.28420	1.29010	1.23510	1.23950	57294	0	40
2004.01.18	1.23830	1.27790	1.23330	1.25860	55774	0	40
2004.01.25	1.25800	1.26650	1.23500	1.24670	60137	0	40
2004.02.01	1.24810	1.27270	1.23910	1.27050	58114	0	40
2004.02.08	1.26190	1.28940	1.26060	1.27330	62236	0	40
2004.02.15	1.27280	1.29300	1.24930	1.25410	52669	0	40
2004.02.22	1.25170	1.27160	1.23710	1.24950	52325	0	40
2004.02.29	1.24810	1.25440	1.20560	1.23610	52999	0	40
2004.03.07	1.23660	1.24630	1.21620	1.22210	53636	0	40
2004.03.14	1.22100	1.24380	1.21770	1.22830	53209	0	40
2004.03.21	1.22740	1.24030	1.20700	1.21230	52114	0	40
2004.03.28	1.21180	1.23910	1.20460	1.21330	51168	0	40
2004.04.04	1.21120	1.22210	1.19790	1.20910	48902	0	40
2004.04.11	1.20860	1.21000	1.18680	1.19990	58881	0	40
2004.04.18	1.20160	1.20810	1.17780	1.18430	49404	0	40
2004.04.25	1.18010	1.20160	1.17590	1.19860	53891	0	40
2004.05.02	1.19960	1.21820	1.18750	1.18930	62152	0	40
2004.05.09	1.18810	1.19450	1.17700	1.18900	63388	0	40
2004.05.16	1.18910	1.20740	1.18780	1.19960	64101	0	40
2004.05.23	1.19930	1.23000	1.19320	1.22150	63182	0	40
2004.05.30	1.22400	1.23330	1.21360	1.22860	62914	0	40
