2016.01.13,00:00,1930.50,1954.25,1885.50,1890.75,125303
2016.01.14,00:00,1890.50,1935.00,1878.75,1920.00,146527
2016.01.15,00:00,1919.00,1922.50,1856.50,1882.00,178224
2016.01.18,00:00,1876.00,1897.00,1867.00,1880.00,27738
2016.01.19,00:00,1880.75,1914.50,1863.50,1879.00,119077
2016.01.20,00:00,1878.75,1879.00,1810.75,1859.00,203216
2016.01.21,00:00,1859.50,1889.75,1843.00,1868.00,205121
2016.01.22,00:00,1868.25,1908.75,1862.25,1904.75,104241
2016.01.25,00:00,1907.25,1910.75,1874.00,1878.25,45222
2016.01.26,00:00,1878.50,1906.50,1858.00,1895.00,93454
2016.01.27,00:00,1894.75,1916.50,1871.25,1884.50,122453
2016.01.28,00:00,1884.75,1909.00,1872.50,1888.50,135811
2016.01.29,00:00,1888.75,1939.25,1883.75,1936.00,101383
2016.02.01,00:00,1938.00,1946.75,1919.00,1935.25,44378
2016.02.02,00:00,1935.50,1936.00,1895.75,1903.00,90250
2016.02.03,00:00,1902.75,1918.75,1871.75,1914.75,166030
2016.02.04,00:00,1913.75,1927.75,1896.00,1911.25,178201
2016.02.05,00:00,1911.50,1920.00,1871.50,1880.75,139354
2016.02.08,00:00,1880.00,1890.00,1827.75,1857.00,13962
2016.02.09,00:00,1856.75,1869.50,1831.75,1851.75,58923
2016.02.10,00:00,1851.00,1882.25,1843.25,1847.25,119024
2016.02.11,00:00,1847.00,1848.00,1807.50,1830.00,141351
2016.02.12,00:00,1830.25,1865.00,1827.00,1863.00,81118
2016.02.15,00:00,1869.50,1893.50,1869.25,1888.50,12567
2016.02.16,00:00,1887.25,1896.25,1874.00,1892.75,69917
2016.02.17,00:00,1892.25,1931.50,1885.25,1931.50,65630
2016.02.18,00:00,1931.00,1937.25,1915.00,1921.75,63679
2016.02.19,00:00,1921.25,1926.00,1901.50,1917.00,63780
2016.02.22,00:00,1912.75,1946.75,1911.50,1936.50,25045
2016.02.23,00:00,1936.25,1941.00,1917.00,1917.25,57831
2016.02.24,00:00,1917.00,1936.75,1890.00,1936.50,83776
2016.02.25,00:00,1936.25,1954.00,1923.00,1952.50,76774
2016.02.26,00:00,1952.00,1971.25,1944.50,1945.00,46729
2016.02.29,00:00,1944.00,1957.75,1929.25,1930.00,34987
2016.03.01,00:00,1931.00,1980.00,1922.50,1978.75,35436
2016.03.02,00:00,1977.25,1986.25,1968.00,1983.75,34754
2016.03.03,00:00,1983.00,1994.00,1976.25,1992.75,26865
2016.03.04,00:00,1992.25,2009.00,1985.75,1996.50,35260
2016.03.07,00:00,1995.25,2006.00,1986.00,2001.00,29832
2016.03.08,00:00,1999.75,2001.75,1977.50,1983.75,34152
2016.03.09,00:00,1983.00,1995.50,1979.75,1990.00,30176
